Column1,timestamp8601,@message,cf_app_name,level,Info
14795,"June 17th 2020, 13:26:54.930",      Executed action Dell.SupportOnline.SecureUrl.Controllers.SecureUrlController.Post (Dell.SupportOnline.SecureUrl) in 0.9668ms,SupportOnlineSecureUrlApi,info,      Executed action Dell.SupportOnline.SecureUrl.Controllers.SecureUrlController.Post (Dell.SupportOnline.SecureUrl) in 0.9668ms
14796,"June 17th 2020, 13:26:54.929",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[2],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[2]
14797,"June 17th 2020, 13:26:54.929","      Executing ObjectResult, writing value of type 'Dell.SupportOnline.SecureUrl.Utilities.Envelope`1[[System.Collections.Generic.List`1[[Dell.SupportOnline.SecureUrl.Model.Response, Dell.SupportOnline.SecureUrl, Version=1.1.121.383, Culture=neutral, PublicKeyToken=null]], System.Private.CoreLib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e]]'.",SupportOnlineSecureUrlApi,info,"      Executing ObjectResult, writing value of type 'Dell.SupportOnline.SecureUrl.Utilities.Envelope`1[[System.Collections.Generic.List`1[[Dell.SupportOnline.SecureUrl.Model.Response, Dell.SupportOnline.SecureUrl, Version=1.1.121.383, Culture=neutral, PublicKeyToken=null]], System.Private.CoreLib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e]]'."
14798,"June 17th 2020, 13:26:54.926",      Authorization was successful.,SupportOnlineSecureUrlApi,info,      Authorization was successful.
14799,"June 17th 2020, 13:26:54.926",      Executing action method Dell.SupportOnline.SecureUrl.Controllers.SecureUrlController.Post (Dell.SupportOnline.SecureUrl) with arguments (Dell.SupportOnline.SecureUrl.Model.SecureUrlRequest) - Validation state: Valid,SupportOnlineSecureUrlApi,info,      Executing action method Dell.SupportOnline.SecureUrl.Controllers.SecureUrlController.Post (Dell.SupportOnline.SecureUrl) with arguments (Dell.SupportOnline.SecureUrl.Model.SecureUrlRequest) - Validation state: Valid
14800,"June 17th 2020, 13:26:54.926","      Executed action method Dell.SupportOnline.SecureUrl.Controllers.SecureUrlController.Post (Dell.SupportOnline.SecureUrl), returned result Microsoft.AspNetCore.Mvc.OkObjectResult in 0.3384ms.",SupportOnlineSecureUrlApi,info,"      Executed action method Dell.SupportOnline.SecureUrl.Controllers.SecureUrlController.Post (Dell.SupportOnline.SecureUrl), returned result Microsoft.AspNetCore.Mvc.OkObjectResult in 0.3384ms."
14801,"June 17th 2020, 13:26:54.926","""",SupportOnlineSecureUrlApi,info,""""
14802,"June 17th 2020, 13:26:54.926",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor[1]
14803,"June 17th 2020, 13:26:54.926",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Authorization.DefaultAuthorizationService[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Authorization.DefaultAuthorizationService[1]
14804,"June 17th 2020, 13:26:54.926",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[2],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[2]
14805,"June 17th 2020, 13:26:54.926",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[1]
14806,"June 17th 2020, 13:26:54.923",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[1]
14807,"June 17th 2020, 13:26:54.923",      Request starting HTTP/1.1 POST http://SupportOnlineSecureUrlApi.ausvpc.pcf.dell.com/api/secureurl application/json 160,SupportOnlineSecureUrlApi,info,      Request starting HTTP/1.1 POST http://SupportOnlineSecureUrlApi.ausvpc.pcf.dell.com/api/secureurl application/json 160
14808,"June 17th 2020, 13:26:54.916","""207.235.114.6,",soitrp,info,207.235.114.6
14809,"June 17th 2020, 13:26:54.916","""54.84.126.201,",soitrp,info,54.84.126.201
14810,"June 17th 2020, 13:26:54.916","""129.116.200.126,",soitrp,info,129.116.200.126
14811,"June 17th 2020, 13:26:54.916","""70.90.47.110,",soitrp,info,70.90.47.110
14812,"June 17th 2020, 13:26:54.913","""97.105.247.34,",soitrp,info,97.105.247.34
14814,"June 17th 2020, 13:26:54.896","""",Support-Client,info,""""
14815,"June 17th 2020, 13:26:54.895","""",Support-Client,info,""""
14817,"June 17th 2020, 13:26:54.829",\x1b[41m\x1b[30mfail\x1b[39m\x1b[22m\x1b[49m: Dell.SupportOnline.Document.Core.ManualsServiceHttpClient[0],Documents-UX,info, Dell.SupportOnline.Document.Core.ManualsServiceHttpClient[0]
14819,"June 17th 2020, 13:26:54.814","""",Support-Client,info,""""
14821,"June 17th 2020, 13:26:54.798","""",Support-Client,info,""""
14822,"June 17th 2020, 13:26:54.754","""186.178.110.237,",soitrp,info,186.178.110.237
14823,"June 17th 2020, 13:26:54.725",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Hosting.Internal.WebHost[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Hosting.Internal.WebHost[1]
14824,"June 17th 2020, 13:26:54.714","""24.242.249.137,",soitrp,info,24.242.249.137
14825,"June 17th 2020, 13:26:54.712","""128.149.254.58,",soitrp,info,128.149.254.58
14826,"June 17th 2020, 13:26:54.629","""10.175.137.91,",staticcdn-prod,info,10.175.137.91
14829,"June 17th 2020, 13:26:54.573",\x1b[41m\x1b[30mfail\x1b[39m\x1b[22m\x1b[49m: Dell.SupportOnline.Web.Client.EmcHttpClient[0],searchui,info, Dell.SupportOnline.Web.Client.EmcHttpClient[0]
14831,"June 17th 2020, 13:26:54.552","""",Support-Client,info,""""
14833,"June 17th 2020, 13:26:54.551","""",Support-Client,info,""""
14834,"June 17th 2020, 13:26:54.547","""",Support-Client,info,""""
14837,"June 17th 2020, 13:26:54.546","""",Support-Client,info,""""
14840,"June 17th 2020, 13:26:54.544","""",Support-Client,info,""""
14841,"June 17th 2020, 13:26:54.532","""177.92.38.55,",soitrp,info,177.92.38.55
14842,"June 17th 2020, 13:26:54.532","""177.69.209.129,",soitrp,info,177.69.209.129
14843,"June 17th 2020, 13:26:54.532","""70.173.123.200,",soitrp,info,70.173.123.200
14844,"June 17th 2020, 13:26:54.527","""190.238.75.56,",soitrp,info,190.238.75.56
14845,"June 17th 2020, 13:26:54.526","""84.229.5.165,",soitrp,info,84.229.5.165
14846,"June 17th 2020, 13:26:54.526","""134.3.255.249,",soitrp,info,134.3.255.249
14847,"June 17th 2020, 13:26:54.526","""178.154.200.152,",soitrp,info,178.154.200.152
14848,"June 17th 2020, 13:26:54.499","""76.102.129.85,",soitrp,info,76.102.129.85
14850,"June 17th 2020, 13:26:54.466",\x1b[41m\x1b[30mfail\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Product.Search.Api.Controllers.CatalogController[0],ProductSelectorApi,info, Dell.Support.Product.Search.Api.Controllers.CatalogController[0]
14851,"June 17th 2020, 13:26:54.462",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor[1]
14852,"June 17th 2020, 13:26:54.462",      Request finished in 2.3171ms 200 application/json; charset=utf-8,SupportOnlineSecureUrlApi,info,      Request finished in 2.3171ms 200 application/json; charset=utf-8
14853,"June 17th 2020, 13:26:54.462",      Executed action Dell.SupportOnline.SecureUrl.Controllers.SecureUrlController.Post (Dell.SupportOnline.SecureUrl) in 0.7028ms,SupportOnlineSecureUrlApi,info,      Executed action Dell.SupportOnline.SecureUrl.Controllers.SecureUrlController.Post (Dell.SupportOnline.SecureUrl) in 0.7028ms
14854,"June 17th 2020, 13:26:54.462",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[2],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[2]
14855,"June 17th 2020, 13:26:54.462","      Executing ObjectResult, writing value of type 'Dell.SupportOnline.SecureUrl.Utilities.Envelope`1[[System.Collections.Generic.List`1[[Dell.SupportOnline.SecureUrl.Model.Response, Dell.SupportOnline.SecureUrl, Version=1.1.121.383, Culture=neutral, PublicKeyToken=null]], System.Private.CoreLib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e]]'.",SupportOnlineSecureUrlApi,info,"      Executing ObjectResult, writing value of type 'Dell.SupportOnline.SecureUrl.Utilities.Envelope`1[[System.Collections.Generic.List`1[[Dell.SupportOnline.SecureUrl.Model.Response, Dell.SupportOnline.SecureUrl, Version=1.1.121.383, Culture=neutral, PublicKeyToken=null]], System.Private.CoreLib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e]]'."
14856,"June 17th 2020, 13:26:54.462","      Executed action method Dell.SupportOnline.SecureUrl.Controllers.SecureUrlController.Post (Dell.SupportOnline.SecureUrl), returned result Microsoft.AspNetCore.Mvc.OkObjectResult in 0.1715ms.",SupportOnlineSecureUrlApi,info,"      Executed action method Dell.SupportOnline.SecureUrl.Controllers.SecureUrlController.Post (Dell.SupportOnline.SecureUrl), returned result Microsoft.AspNetCore.Mvc.OkObjectResult in 0.1715ms."
14857,"June 17th 2020, 13:26:54.462",      Executing action method Dell.SupportOnline.SecureUrl.Controllers.SecureUrlController.Post (Dell.SupportOnline.SecureUrl) with arguments (Dell.SupportOnline.SecureUrl.Model.SecureUrlRequest) - Validation state: Valid,SupportOnlineSecureUrlApi,info,      Executing action method Dell.SupportOnline.SecureUrl.Controllers.SecureUrlController.Post (Dell.SupportOnline.SecureUrl) with arguments (Dell.SupportOnline.SecureUrl.Model.SecureUrlRequest) - Validation state: Valid
14858,"June 17th 2020, 13:26:54.462",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Hosting.Internal.WebHost[2],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Hosting.Internal.WebHost[2]
14859,"June 17th 2020, 13:26:54.462",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[2],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[2]
14860,"June 17th 2020, 13:26:54.461",      Authorization was successful.,SupportOnlineSecureUrlApi,info,      Authorization was successful.
14861,"June 17th 2020, 13:26:54.461",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[1]
14862,"June 17th 2020, 13:26:54.461",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Authorization.DefaultAuthorizationService[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Authorization.DefaultAuthorizationService[1]
14863,"June 17th 2020, 13:26:54.461",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[1]
14864,"June 17th 2020, 13:26:54.461",      Request starting HTTP/1.1 POST http://SupportOnlineSecureUrlApi.ausvpc.pcf.dell.com/api/secureurl application/json 151,SupportOnlineSecureUrlApi,info,      Request starting HTTP/1.1 POST http://SupportOnlineSecureUrlApi.ausvpc.pcf.dell.com/api/secureurl application/json 151
14865,"June 17th 2020, 13:26:54.461","""",SupportOnlineSecureUrlApi,info,""""
14866,"June 17th 2020, 13:26:54.432","""183.83.147.76,",soitrp,info,183.83.147.76
14867,"June 17th 2020, 13:26:54.432","""196.3.50.253,",soitrp,info,196.3.50.253
14868,"June 17th 2020, 13:26:54.432","""103.82.80.213,",soitrp,info,103.82.80.213
14869,"June 17th 2020, 13:26:54.428","""72.9.222.114,",soitrp,info,72.9.222.114
14870,"June 17th 2020, 13:26:54.417","""-",svc-soitrp,info,"""-"
14871,"June 17th 2020, 13:26:54.413",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Core.Middlewares.DaisAuthenticationMiddleware[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Core.Middlewares.DaisAuthenticationMiddleware[0]
14872,"June 17th 2020, 13:26:54.413",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
14873,"June 17th 2020, 13:26:54.413",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
14874,"June 17th 2020, 13:26:54.413",      Removed :PYATY - Global,SupportOnlinePurchasedproductsApi,info,      Removed :PYATY - Global
14875,"June 17th 2020, 13:26:54.413",      Removed :PYEID - fred.jensen@demdaco.com,SupportOnlinePurchasedproductsApi,info,      Removed :PYEID - fred.jensen@demdaco.com
14876,"June 17th 2020, 13:26:54.413",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
14877,"June 17th 2020, 13:26:54.413",      Added ClaimsPrincipal received from Authenticate to context.User,SupportOnlinePurchasedproductsApi,info,      Added ClaimsPrincipal received from Authenticate to context.User
14878,"June 17th 2020, 13:26:54.407",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
14879,"June 17th 2020, 13:26:54.407",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
14880,"June 17th 2020, 13:26:54.407",      Removed :PYPID - 422567f0-3f75-45bb-be30-14910c25b693,SupportOnlinePurchasedproductsApi,info,      Removed :PYPID - 422567f0-3f75-45bb-be30-14910c25b693
14881,"June 17th 2020, 13:26:54.407",      Removed :PYUN - fred.jensen@demdaco.com,SupportOnlinePurchasedproductsApi,info,      Removed :PYUN - fred.jensen@demdaco.com
14882,"June 17th 2020, 13:26:54.407",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
14883,"June 17th 2020, 13:26:54.407",      Removed :PYLN - Jensen,SupportOnlinePurchasedproductsApi,info,      Removed :PYLN - Jensen
14884,"June 17th 2020, 13:26:54.407",      Removed :PYFN - Fred,SupportOnlinePurchasedproductsApi,info,      Removed :PYFN - Fred
14885,"June 17th 2020, 13:26:54.405",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
14886,"June 17th 2020, 13:26:54.403",      Not Mapped: iss,SupportOnlinePurchasedproductsApi,info,      Not Mapped: iss
14887,"June 17th 2020, 13:26:54.403",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
14888,"June 17th 2020, 13:26:54.403",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
14889,"June 17th 2020, 13:26:54.403","""75.127.229.11,",soitrp,info,75.127.229.11
14890,"June 17th 2020, 13:26:54.403",      Not Mapped: aud,SupportOnlinePurchasedproductsApi,info,      Not Mapped: aud
14891,"June 17th 2020, 13:26:54.401",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
14892,"June 17th 2020, 13:26:54.401",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
14893,"June 17th 2020, 13:26:54.401",      Not Mapped: ssid,SupportOnlinePurchasedproductsApi,info,      Not Mapped: ssid
14894,"June 17th 2020, 13:26:54.401",      Not Mapped: nbf,SupportOnlinePurchasedproductsApi,info,      Not Mapped: nbf
14895,"June 17th 2020, 13:26:54.401",      Not Mapped: iat,SupportOnlinePurchasedproductsApi,info,      Not Mapped: iat
14896,"June 17th 2020, 13:26:54.401",      Not Mapped: exp,SupportOnlinePurchasedproductsApi,info,      Not Mapped: exp
14897,"June 17th 2020, 13:26:54.401",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
14898,"June 17th 2020, 13:26:54.397",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
14899,"June 17th 2020, 13:26:54.397",      Mapped : FH to FactorHistory,SupportOnlinePurchasedproductsApi,info,      Mapped : FH to FactorHistory
14900,"June 17th 2020, 13:26:54.397",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
14901,"June 17th 2020, 13:26:54.395",      Mapped : CH to ConnectionHistory,SupportOnlinePurchasedproductsApi,info,      Mapped : CH to ConnectionHistory
14902,"June 17th 2020, 13:26:54.395",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
14903,"June 17th 2020, 13:26:54.395",      Mapped : PH to ProtocolHistory,SupportOnlinePurchasedproductsApi,info,      Mapped : PH to ProtocolHistory
14904,"June 17th 2020, 13:26:54.393",      Mapped : DAMS to http://www.dell.com/identity/claims/delladvantage/membership,SupportOnlinePurchasedproductsApi,info,      Mapped : DAMS to http://www.dell.com/identity/claims/delladvantage/membership
14905,"June 17th 2020, 13:26:54.393",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
14906,"June 17th 2020, 13:26:54.393",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
14907,"June 17th 2020, 13:26:54.393",      Mapped : IH to IdpHistory,SupportOnlinePurchasedproductsApi,info,      Mapped : IH to IdpHistory
14908,"June 17th 2020, 13:26:54.393",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
14909,"June 17th 2020, 13:26:54.390",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
14910,"June 17th 2020, 13:26:54.390",      Mapped : DPAN to http://www.dell.com/identity/claims/dellpreferredaccount/accountnumber,SupportOnlinePurchasedproductsApi,info,      Mapped : DPAN to http://www.dell.com/identity/claims/dellpreferredaccount/accountnumber
14911,"June 17th 2020, 13:26:54.390",      Mapped : PYALN to http://www.dell.com/identity/claims/account/aliasname,SupportOnlinePurchasedproductsApi,info,      Mapped : PYALN to http://www.dell.com/identity/claims/account/aliasname
14912,"June 17th 2020, 13:26:54.390",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
14913,"June 17th 2020, 13:26:54.390",      Mapped : PYEMVF to http://www.dell.com/identity/claims/profile/emailaddress/verified,SupportOnlinePurchasedproductsApi,info,      Mapped : PYEMVF to http://www.dell.com/identity/claims/profile/emailaddress/verified
14914,"June 17th 2020, 13:26:54.390",      Not Mapped: http://www.dell.com/identity/claims/profile/fingerprint,SupportOnlinePurchasedproductsApi,info,      Not Mapped: http://www.dell.com/identity/claims/profile/fingerprint
14915,"June 17th 2020, 13:26:54.390",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
14916,"June 17th 2020, 13:26:54.390",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
14917,"June 17th 2020, 13:26:54.388",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
14918,"June 17th 2020, 13:26:54.388",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
14919,"June 17th 2020, 13:26:54.388",      Mapped : PYSID to http://www.dell.com/identity/claims/session/id,SupportOnlinePurchasedproductsApi,info,      Mapped : PYSID to http://www.dell.com/identity/claims/session/id
14920,"June 17th 2020, 13:26:54.388",      Mapped : PYACID to http://www.dell.com/identity/claims/accountid,SupportOnlinePurchasedproductsApi,info,      Mapped : PYACID to http://www.dell.com/identity/claims/accountid
14921,"June 17th 2020, 13:26:54.388",      Mapped : PYIID to http://www.dell.com/identity/claims/session/instanceid,SupportOnlinePurchasedproductsApi,info,      Mapped : PYIID to http://www.dell.com/identity/claims/session/instanceid
14922,"June 17th 2020, 13:26:54.386",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
14923,"June 17th 2020, 13:26:54.386",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
14924,"June 17th 2020, 13:26:54.386",      Mapped : PYST to http://www.dell.com/identity/claims/authentication/status,SupportOnlinePurchasedproductsApi,info,      Mapped : PYST to http://www.dell.com/identity/claims/authentication/status
14925,"June 17th 2020, 13:26:54.386",      Mapped : PYSR to http://www.dell.com/identity/claims/authentication/source,SupportOnlinePurchasedproductsApi,info,      Mapped : PYSR to http://www.dell.com/identity/claims/authentication/source
14926,"June 17th 2020, 13:26:54.384",      Mapped : PYLN to http://www.dell.com/identity/claims/profile/lastname,SupportOnlinePurchasedproductsApi,info,      Mapped : PYLN to http://www.dell.com/identity/claims/profile/lastname
14927,"June 17th 2020, 13:26:54.384",      Mapped : PYEID to http://www.dell.com/identity/claims/profile/emailaddress,SupportOnlinePurchasedproductsApi,info,      Mapped : PYEID to http://www.dell.com/identity/claims/profile/emailaddress
14928,"June 17th 2020, 13:26:54.384","""66.249.79.190,",soitrp,info,66.249.79.190
14929,"June 17th 2020, 13:26:54.384",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
14930,"June 17th 2020, 13:26:54.384","""201.149.89.34,",soitrp,info,201.149.89.34
14931,"June 17th 2020, 13:26:54.384",      Mapped : PYATY to http://www.dell.com/identity/claims/authentication/type,SupportOnlinePurchasedproductsApi,info,      Mapped : PYATY to http://www.dell.com/identity/claims/authentication/type
14932,"June 17th 2020, 13:26:54.384",      Mapped : PYFN to http://www.dell.com/identity/claims/profile/firstname,SupportOnlinePurchasedproductsApi,info,      Mapped : PYFN to http://www.dell.com/identity/claims/profile/firstname
14933,"June 17th 2020, 13:26:54.384",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
14934,"June 17th 2020, 13:26:54.384",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
14935,"June 17th 2020, 13:26:54.384","""200.146.235.98,",soitrp,info,200.146.235.98
14936,"June 17th 2020, 13:26:54.384",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
14937,"June 17th 2020, 13:26:54.381",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
